# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
PICALM	ENSG00000073921	ENST00000531771	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PICALM	ENSG00000073921	ENST00000531930	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PICALM	ENSG00000073921	ENST00000532041	nonsense_mediated_decay	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PICALM	ENSG00000073921	ENST00000532317	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
PICALM	ENSG00000073921	ENST00000532603	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PICALM	ENSG00000073921	ENST00000534375	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PICALM	ENSG00000073921	ENST00000534412	nonsense_mediated_decay	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PICALM	ENSG00000073921	ENST00000630913	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIEZO1	ENSG00000103335	ENST00000301015	protein_coding	0	7	9	0	0	0	0	1	0	0	0	0	0	2	8	0	0	0	0	2	0	0	0	0	5	0
PIEZO1	ENSG00000103335	ENST00000327397	protein_coding	0	3	1	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	4
PIEZO1	ENSG00000103335	ENST00000419505	nonsense_mediated_decay	0	0	0	12	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4
PIEZO1	ENSG00000103335	ENST00000466823	protein_coding	0	0	0	9	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	5
PIEZO1	ENSG00000103335	ENST00000472168	retained_intron	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5
PIEZO1	ENSG00000103335	ENST00000474606	protein_coding	0	2	0	5	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	1	0	0	0	0	1	0
PIEZO1	ENSG00000103335	ENST00000475586	retained_intron	0	0	0	7	0	0	0	0	0	0	0	4	0	1	0	2	0	0	0	0	0	0	0	0	0	0
PIEZO1	ENSG00000103335	ENST00000484567	retained_intron	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4
PIEZO1	ENSG00000103335	ENST00000490756	retained_intron	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
PIEZO1	ENSG00000103335	ENST00000491917	retained_intron	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIEZO1	ENSG00000103335	ENST00000495568	retained_intron	0	0	0	9	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	5
PIEZO1	ENSG00000103335	ENST00000497793	retained_intron	0	0	0	9	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	5
PIEZO1	ENSG00000103335	ENST00000518793	protein_coding	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5
PIEZO1	ENSG00000103335	ENST00000521877	retained_intron	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
PIEZO1	ENSG00000103335	ENST00000566414	retained_intron	0	0	0	7	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3
PIEZO2	ENSG00000154864	ENST00000302079	protein_coding	0	8	3	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	2	0	0	0	0	7	0
PIEZO2	ENSG00000154864	ENST00000383408	protein_coding	0	8	3	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	2	0	0	0	0	7	0
PIEZO2	ENSG00000154864	ENST00000503781	protein_coding	0	8	3	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	2	0	0	0	0	7	0
PIEZO2	ENSG00000154864	ENST00000538948	processed_transcript	0	1	0	3	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	1
PIEZO2	ENSG00000154864	ENST00000579151	retained_intron	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PIEZO2	ENSG00000154864	ENST00000579949	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
PIEZO2	ENSG00000154864	ENST00000580640	protein_coding	0	8	3	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	2	0	0	0	0	7	0
PIEZO2	ENSG00000154864	ENST00000581680	nonsense_mediated_decay	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
PIEZO2	ENSG00000154864	ENST00000582913	nonsense_mediated_decay	0	2	0	12	3	0	0	0	0	0	0	0	0	1	0	10	0	0	0	2	0	0	0	0	0	0
PIEZO2	ENSG00000154864	ENST00000582937	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PIEZO2	ENSG00000154864	ENST00000583325	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PIEZO2	ENSG00000154864	ENST00000643712	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
PIGN	ENSG00000197563	ENST00000357637	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
PIGN	ENSG00000197563	ENST00000400334	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
PIGN	ENSG00000197563	ENST00000585344	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
PIGN	ENSG00000197563	ENST00000586566	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
PIGN	ENSG00000197563	ENST00000588571	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
PIGN	ENSG00000197563	ENST00000588748	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGN	ENSG00000197563	ENST00000589339	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
PIGN	ENSG00000197563	ENST00000589414	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGN	ENSG00000197563	ENST00000591238	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
PIGN	ENSG00000197563	ENST00000592803	nonsense_mediated_decay	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGN	ENSG00000197563	ENST00000638167	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
PIGN	ENSG00000197563	ENST00000638183	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
PIGN	ENSG00000197563	ENST00000638329	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
PIGN	ENSG00000197563	ENST00000638369	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
PIGN	ENSG00000197563	ENST00000638424	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGN	ENSG00000197563	ENST00000638435	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
PIGN	ENSG00000197563	ENST00000638591	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
PIGN	ENSG00000197563	ENST00000638858	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGN	ENSG00000197563	ENST00000638904	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGN	ENSG00000197563	ENST00000638936	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
PIGN	ENSG00000197563	ENST00000638977	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
PIGN	ENSG00000197563	ENST00000639174	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
PIGN	ENSG00000197563	ENST00000639214	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGN	ENSG00000197563	ENST00000639342	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
PIGN	ENSG00000197563	ENST00000639600	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
PIGN	ENSG00000197563	ENST00000639681	nonsense_mediated_decay	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGN	ENSG00000197563	ENST00000639758	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
PIGN	ENSG00000197563	ENST00000639902	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
PIGN	ENSG00000197563	ENST00000639912	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
PIGN	ENSG00000197563	ENST00000640050	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
PIGN	ENSG00000197563	ENST00000640145	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
PIGN	ENSG00000197563	ENST00000640170	nonsense_mediated_decay	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGN	ENSG00000197563	ENST00000640252	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
PIGN	ENSG00000197563	ENST00000640268	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGN	ENSG00000197563	ENST00000640540	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
PIGN	ENSG00000197563	ENST00000640593	nonsense_mediated_decay	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGN	ENSG00000197563	ENST00000640876	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
PIGO	ENSG00000165282	ENST00000298004	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
PIGO	ENSG00000165282	ENST00000361778	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
PIGO	ENSG00000165282	ENST00000378617	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
PIGO	ENSG00000165282	ENST00000465745	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PIGO	ENSG00000165282	ENST00000472208	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIGO	ENSG00000165282	ENST00000474436	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PIGO	ENSG00000165282	ENST00000491687	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PIGO	ENSG00000165282	ENST00000492770	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIGR	ENSG00000162896	ENST00000356495	protein_coding	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0
PIGR	ENSG00000162896	ENST00000487208	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
PIGR	ENSG00000162896	ENST00000491503	processed_transcript	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000279035	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
PIGT	ENSG00000124155	ENST00000279036	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
PIGT	ENSG00000124155	ENST00000372689	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
PIGT	ENSG00000124155	ENST00000424705	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000432270	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000455050	nonsense_mediated_decay	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000543458	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
PIGT	ENSG00000124155	ENST00000545755	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
PIGT	ENSG00000124155	ENST00000638241	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000638246	nonsense_mediated_decay	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000638277	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000638353	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000638383	nonsense_mediated_decay	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000638387	nonsense_mediated_decay	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000638415	nonsense_mediated_decay	0	0	0	3	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000638445	nonsense_mediated_decay	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000638478	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000638489	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000638537	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000638594	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
PIGT	ENSG00000124155	ENST00000638612	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000638641	retained_intron	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000638671	nonsense_mediated_decay	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000638689	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000638691	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
PIGT	ENSG00000124155	ENST00000638710	nonsense_mediated_decay	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000638714	nonsense_mediated_decay	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000638745	nonsense_mediated_decay	0	0	0	3	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000638864	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
PIGT	ENSG00000124155	ENST00000638927	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000638938	nonsense_mediated_decay	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000638953	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000638962	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000638967	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
PIGT	ENSG00000124155	ENST00000638978	nonsense_mediated_decay	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000639194	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000639235	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000639239	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000639250	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000639286	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000639292	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
PIGT	ENSG00000124155	ENST00000639382	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000639417	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000639499	protein_coding	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PIGT	ENSG00000124155	ENST00000639664	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000639783	nonsense_mediated_decay	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000639872	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000639932	nonsense_mediated_decay	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000639984	nonsense_mediated_decay	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000640107	nonsense_mediated_decay	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000640108	nonsense_mediated_decay	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000640123	protein_coding	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PIGT	ENSG00000124155	ENST00000640175	nonsense_mediated_decay	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000640194	nonsense_mediated_decay	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000640210	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
PIGT	ENSG00000124155	ENST00000640253	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000640272	nonsense_mediated_decay	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000640324	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
PIGT	ENSG00000124155	ENST00000640364	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000640542	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000640549	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000640585	nonsense_mediated_decay	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000640638	retained_intron	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000640649	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000640666	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000640692	nonsense_mediated_decay	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000640940	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000640986	nonsense_mediated_decay	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGT	ENSG00000124155	ENST00000640996	nonsense_mediated_decay	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PIGZ	ENSG00000119227	ENST00000238138	retained_intron	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIGZ	ENSG00000119227	ENST00000412723	protein_coding	0	3	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0
PIGZ	ENSG00000119227	ENST00000413127	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIGZ	ENSG00000119227	ENST00000443835	protein_coding	0	0	0	5	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIK3C2G	ENSG00000139144	ENST00000433979	protein_coding	0	3	2	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	2	0
PIK3C2G	ENSG00000139144	ENST00000535651	protein_coding	0	3	2	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	2	0
PIK3C2G	ENSG00000139144	ENST00000536967	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2
PIK3C2G	ENSG00000139144	ENST00000538779	protein_coding	0	3	2	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	2	0
PIK3C2G	ENSG00000139144	ENST00000546003	nonsense_mediated_decay	0	1	0	6	2	0	0	0	0	0	0	0	0	1	0	4	0	0	0	1	0	0	0	0	0	0
PIK3CB	ENSG00000051382	ENST00000289153	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
PIK3CB	ENSG00000051382	ENST00000462294	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
PIK3CB	ENSG00000051382	ENST00000462898	nonsense_mediated_decay	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
